2019-05-02 16:28:01.509 [main] INFO  - [CEO, Andrey, Holenkov, 0, 200]
2019-05-06 11:03:31.726 [main] INFO  - [[1, Development, Junior Developer, Andrey, Holenkov, 1, 400, 1], [2, Development, Senior Developer, Evgeny, Petrov, 5, 1600, 4], [3, Development, Senior Developer, Ivan, Ivanov, 7, 1800, 5], [4, Development, Middle Developer, Nataly, Gulevich, 3, 900, 1], [5, Development, Middle Developer, Dmitry, Goman, 2, 1100, 2], [6, Team Lead, Alexander, Chorba, 6, 2500, 6], [7, Development, Junior Developer, Tania, Kurs, 2, 550, 2], [8, Management, Project Manager, Pavel, Sidorov, 3, 2000, good], [9, Management, Senior Project Manager, Alex, Mitrofanov, 5, 2300, very good], [10, Management, Sales Manager, Pavel, Prostov, 2, 770, not good], [11, Management, Junior Sales Manager, Alexey, Protas, 1, 500, perfect], [12, Management, Product Manager, Alexander, Frolov, 3, 900, bad], [13, Management, Junior Sales Manager, Zinaida, Letova, 2, 600, bad], [14, QA Department, Lead Tester, Olga, Mager, 4, 1400, true], [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800, true], [16, QA Department, Junior QA Engineer, Vladimir, Okulik, 1, 400], [17, QA Department, Junior QA Engineer, Konstantin, Orehov, 2, 450, false], [18, QA Department, Middle QA Engineer, Ury, Selvich, 2, 800, false], [19, QA Department, Middle QA Engineer, Dmitry, Marhonko, 3, 1000, true], [20, QA Department, Junior QA Engineer, Valery, Gorodko, 2, 480, false]]
2019-05-06 11:05:23.972 [main] INFO  - [[1, Development, Junior Developer, Andrey, Holenkov, 1, 400, 1], [2, Development, Senior Developer, Evgeny, Petrov, 5, 1600, 4], [3, Development, Senior Developer, Ivan, Ivanov, 7, 1800, 5], [4, Development, Middle Developer, Nataly, Gulevich, 3, 900, 1], [5, Development, Middle Developer, Dmitry, Goman, 2, 1100, 2], [6, Development, Team Lead, Alexander, Chorba, 6, 2500, 6], [7, Development, Junior Developer, Tania, Kurs, 2, 550, 2], [8, Management, Project Manager, Pavel, Sidorov, 3, 2000, good], [9, Management, Senior Project Manager, Alex, Mitrofanov, 5, 2300, very good], [10, Management, Sales Manager, Pavel, Prostov, 2, 770, not good], [11, Management, Junior Sales Manager, Alexey, Protas, 1, 500, perfect], [12, Management, Product Manager, Alexander, Frolov, 3, 900, bad], [13, Management, Junior Sales Manager, Zinaida, Letova, 600, bad], [14, QA Department, Lead Tester, Olga, Mager, 4, 1400, true], [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800, true], [16, QA Department, Junior QA Engineer, Vladimir, Okulik, 1, 400], [17, QA Department, Junior QA Engineer, Konstantin, Orehov, 2, 450, false], [18, QA Department, Middle QA Engineer, Ury, Selvich, 2, 800, false], [19, QA Department, Middle QA Engineer, Dmitry, Marhonko, 3, 1000, true], [20, QA Department, Junior QA Engineer, Valery, Gorodko, 2, 480, false]]
2019-05-06 11:06:24.653 [main] INFO  - [[1, Development, Junior Developer, Andrey, Holenkov, 1, 400, 1], [2, Development, Senior Developer, Evgeny, Petrov, 5, 1600, 4], [3, Development, Senior Developer, Ivan, Ivanov, 7, 1800, 5], [4, Development, Middle Developer, Nataly, Gulevich, 3, 900, 1], [5, Development, Middle Developer, Dmitry, Goman, 2, 1100, 2], [6, Development, Team Lead, Alexander, Chorba, 6, 2500, 6], [7, Development, Junior Developer, Tania, Kurs, 2, 550, 2], [8, Management, Project Manager, Pavel, Sidorov, 3, 2000, good], [9, Management, Senior Project Manager, Alex, Mitrofanov, 5, 2300, very good], [10, Management, Sales Manager, Pavel, Prostov, 2, 770, not good], [11, Management, Junior Sales Manager, Alexey, Protas, 1, 500, perfect], [12, Management, Product Manager, Alexander, Frolov, 3, 900, bad], [13, Management, Junior Sales Manager, Zinaida, Letova, 600, bad], [14, QA Department, Lead Tester, Olga, Mager, 4, 1400, true], [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800, true], [16, QA Department, Junior QA Engineer, Vladimir, Okulik, 1, 400], [17, QA Department, Junior QA Engineer, Konstantin, Orehov, 2, 450, false], [18, QA Department, Middle QA Engineer, Ury, Selvich, 2, 800, false], [19, QA Department, Middle QA Engineer, Dmitry, Marhonko, 3, 1000, true], [20, QA Department, Junior QA Engineer, Valery, Gorodko, 2, 480, false]]
2019-05-06 11:08:25.738 [main] INFO  - [[1, Development, Junior Developer, Andrey, Holenkov, 1, 400, 1], [2, Development, Senior Developer, Evgeny, Petrov, 5, 1600, 4], [3, Development, Senior Developer, Ivan, Ivanov, 7, 1800, 5], [4, Development, Middle Developer, Nataly, Gulevich, 3, 900, 1], [5, Development, Middle Developer, Dmitry, Goman, 2, 1100, 2], [6, Development, Team Lead, Alexander, Chorba, 6, 2500, 6], [7, Development, Junior Developer, Tania, Kurs, 2, 550, 2], [8, Management, Project Manager, Pavel, Sidorov, 3, 2000, good], [9, Management, Senior Project Manager, Alex, Mitrofanov, 5, 2300, very good], [10, Management, Sales Manager, Pavel, Prostov, 2, 770, not good], [11, Management, Junior Sales Manager, Alexey, Protas, 1, 500, perfect], [12, Management, Product Manager, Alexander, Frolov, 3, 900, bad], [13, Management, Junior Sales Manager, Zinaida, Letova, 2, 600, bad], [], [14, QA Department, Lead Tester, Olga, Mager, 4, 1400, true], [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800, true], [16, QA Department, Junior QA Engineer, Vladimir, Okulik, 1, 400], [17, QA Department, Junior QA Engineer, Konstantin, Orehov, 2, 450, false], [18, QA Department, Middle QA Engineer, Ury, Selvich, 2, 800, false], [19, QA Department, Middle QA Engineer, Dmitry, Marhonko, 3, 1000, true], [20, QA Department, Junior QA Engineer, Valery, Gorodko, 2, 480, false]]
2019-05-06 11:08:47.747 [main] INFO  - [[1, Development, Junior Developer, Andrey, Holenkov, 1, 400, 1], [2, Development, Senior Developer, Evgeny, Petrov, 5, 1600, 4], [3, Development, Senior Developer, Ivan, Ivanov, 7, 1800, 5], [4, Development, Middle Developer, Nataly, Gulevich, 3, 900, 1], [5, Development, Middle Developer, Dmitry, Goman, 2, 1100, 2], [6, Development, Team Lead, Alexander, Chorba, 6, 2500, 6], [7, Development, Junior Developer, Tania, Kurs, 2, 550, 2], [8, Management, Project Manager, Pavel, Sidorov, 3, 2000, good], [], [9, Management, Senior Project Manager, Alex, Mitrofanov, 5, 2300, very good], [10, Management, Sales Manager, Pavel, Prostov, 2, 770, not good], [11, Management, Junior Sales Manager, Alexey, Protas, 1, 500, perfect], [12, Management, Product Manager, Alexander, Frolov, 3, 900, bad], [13, Management, Junior Sales Manager, Zinaida, Letova, 2, 600, bad], [14, QA Department, Lead Tester, Olga, Mager, 4, 1400, true], [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800, true], [16, QA Department, Junior QA Engineer, Vladimir, Okulik, 1, 400], [17, QA Department, Junior QA Engineer, Konstantin, Orehov, 2, 450, false], [18, QA Department, Middle QA Engineer, Ury, Selvich, 2, 800, false], [19, QA Department, Middle QA Engineer, Dmitry, Marhonko, 3, 1000, true], [20, QA Department, Junior QA Engineer, Valery, Gorodko, 2, 480, false]]
2019-05-06 11:14:33.252 [main] INFO  - [[1, Development, Junior Developer, Andrey, Holenkov, 1, 400, 1], [2, Development, Senior Developer, Evgeny, Petrov, 5, 1600, 4], [3, Development, Senior Developer, Ivan, Ivanov, 7, 1800, 5], [4, Development, Middle Developer, Nataly, Gulevich, 3, 900, 1], [5, Development, Middle Developer, Dmitry, Goman, 2, 1100, 2], [6, Development, Team Lead, Alexander, Chorba, 6, 2500, 6], [7, Development, Junior Developer, Tania, Kurs, 2, 550, 2], [8, Management, Project Manager, Pavel, Sidorov, 3, 2000, good], [9, Management, Senior Project Manager, Alex, Mitrofanov, 5, 2300, very good], [10, Management, Sales Manager, Pavel, Prostov, 2, 770, not good], [11, Management, Junior Sales Manager, Alexey, Protas, 1, 500, perfect], [12, Management, Product Manager, Alexander, Frolov, 3, 900, bad], [13, Management, Junior Sales Manager, Zinaida, Letova, 2, 600, bad], [14, QA Department, Lead Tester, Olga, Mager, 4, 1400, true], [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800, true], [16, QA Department, Junior QA Engineer, Vladimir, Okulik, 1, 400], [17, QA Department, Junior QA Engineer, Konstantin, Orehov, 2, 450, false], [18, QA Department, Middle QA Engineer, Ury, Selvich, 2, 800, false], [19, QA Department, Middle QA Engineer, Dmitry, Marhonko, 3, 1000, true], [20, QA Department, Junior QA Engineer, Valery, Gorodko, 2, 480, false]]
2019-05-06 12:42:59.688 [main] INFO  - [[1, Development, Junior Developer, Andrey, Holenkov, 1, 400, 1], [2, Development, Senior Developer, Evgeny, Petrov, 5, 1600, 4], [3, Development, Senior Developer, Ivan, Ivanov, 7, 1800, 5], [4, Development, Middle Developer, Nataly, Gulevich, 3, 900, 1], [5, Development, Middle Developer, Dmitry, Goman, 2, 1100, 2], [6, Development, Team Lead, Alexander, Chorba, 6, 2500, 6], [7, Development, Junior Developer, Tania, Kurs, 2, 550, 2], [8, Management, Project Manager, Pavel, Sidorov, 3, 2000, good], [9, Management, Senior Project Manager, Alex, Mitrofanov, 5, 2300, very good], [10, Management, Sales Manager, Pavel, Prostov, 2, 770, not good], [11, Management, Junior Sales Manager, Alexey, Protas, 1, 500, perfect], [12, Management, Product Manager, Alexander, Frolov, 3, 900, bad], [13, Management, Junior Sales Manager, Zinaida, Letova, 2, 600, bad], [14, QA Department, Lead Tester, Olga, Mager, 4, 1400, true], [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800, true], [16, QA Department, Junior QA Engineer, Vladimir, Okulik, 1, 400], [17, QA Department, Junior QA Engineer, Konstantin, Orehov, 2, 450, false], [18, QA Department, Middle QA Engineer, Ury, Selvich, 2, 800, false], [19, QA Department, Middle QA Engineer, Dmitry, Marhonko, 3, 1000, true], [20, QA Department, Junior QA Engineer, Valery, Gorodko, 2, 480, false]]
2019-05-06 12:42:59.700 [main] INFO  - Developer [id=1, position=Junior Developer, firstName=Andrey, lastName=Holenkov, experience=1, salary=400] [projectExperience=1]
2019-05-06 12:42:59.701 [main] INFO  - Developer [id=2, position=Senior Developer, firstName=Evgeny, lastName=Petrov, experience=5, salary=1600] [projectExperience=4]
2019-05-06 12:42:59.701 [main] INFO  - Developer [id=3, position=Senior Developer, firstName=Ivan, lastName=Ivanov, experience=7, salary=1800] [projectExperience=5]
2019-05-06 12:42:59.701 [main] INFO  - Developer [id=4, position=Middle Developer, firstName=Nataly, lastName=Gulevich, experience=3, salary=900] [projectExperience=1]
2019-05-06 12:42:59.701 [main] INFO  - Developer [id=5, position=Middle Developer, firstName=Dmitry, lastName=Goman, experience=2, salary=1100] [projectExperience=2]
2019-05-06 12:42:59.702 [main] INFO  - Developer [id=6, position=Team Lead, firstName=Alexander, lastName=Chorba, experience=6, salary=2500] [projectExperience=6]
2019-05-06 12:42:59.702 [main] INFO  - Developer [id=7, position=Junior Developer, firstName=Tania, lastName=Kurs, experience=2, salary=550] [projectExperience=2]
2019-05-06 12:42:59.703 [main] INFO  - Manager [id=8, position=Project Manager, firstName=Pavel, lastName=Sidorov, experience=3, salary=2000] [someTextField=good]
2019-05-06 12:42:59.704 [main] INFO  - Manager [id=9, position=Senior Project Manager, firstName=Alex, lastName=Mitrofanov, experience=5, salary=2300] [someTextField=very good]
2019-05-06 12:42:59.705 [main] INFO  - Manager [id=10, position=Sales Manager, firstName=Pavel, lastName=Prostov, experience=2, salary=770] [someTextField=not good]
2019-05-06 12:42:59.705 [main] INFO  - Manager [id=11, position=Junior Sales Manager, firstName=Alexey, lastName=Protas, experience=1, salary=500] [someTextField=perfect]
2019-05-06 12:42:59.706 [main] INFO  - Manager [id=12, position=Product Manager, firstName=Alexander, lastName=Frolov, experience=3, salary=900] [someTextField=bad]
2019-05-06 12:42:59.706 [main] INFO  - Manager [id=13, position=Junior Sales Manager, firstName=Zinaida, lastName=Letova, experience=2, salary=600] [someTextField=bad]
2019-05-06 12:43:38.043 [main] INFO  - Developer [id=1, position=Junior Developer, firstName=Andrey, lastName=Holenkov, experience=1, salary=400] [projectExperience=1]
2019-05-06 12:43:38.048 [main] INFO  - Developer [id=2, position=Senior Developer, firstName=Evgeny, lastName=Petrov, experience=5, salary=1600] [projectExperience=4]
2019-05-06 12:43:38.048 [main] INFO  - Developer [id=3, position=Senior Developer, firstName=Ivan, lastName=Ivanov, experience=7, salary=1800] [projectExperience=5]
2019-05-06 12:43:38.049 [main] INFO  - Developer [id=4, position=Middle Developer, firstName=Nataly, lastName=Gulevich, experience=3, salary=900] [projectExperience=1]
2019-05-06 12:43:38.049 [main] INFO  - Developer [id=5, position=Middle Developer, firstName=Dmitry, lastName=Goman, experience=2, salary=1100] [projectExperience=2]
2019-05-06 12:43:38.049 [main] INFO  - Developer [id=6, position=Team Lead, firstName=Alexander, lastName=Chorba, experience=6, salary=2500] [projectExperience=6]
2019-05-06 12:43:38.049 [main] INFO  - Developer [id=7, position=Junior Developer, firstName=Tania, lastName=Kurs, experience=2, salary=550] [projectExperience=2]
2019-05-06 12:43:38.049 [main] INFO  - Manager [id=8, position=Project Manager, firstName=Pavel, lastName=Sidorov, experience=3, salary=2000] [someTextField=good]
2019-05-06 12:43:38.050 [main] INFO  - Manager [id=9, position=Senior Project Manager, firstName=Alex, lastName=Mitrofanov, experience=5, salary=2300] [someTextField=very good]
2019-05-06 12:43:38.050 [main] INFO  - Manager [id=10, position=Sales Manager, firstName=Pavel, lastName=Prostov, experience=2, salary=770] [someTextField=not good]
2019-05-06 12:43:38.051 [main] INFO  - Manager [id=11, position=Junior Sales Manager, firstName=Alexey, lastName=Protas, experience=1, salary=500] [someTextField=perfect]
2019-05-06 12:43:38.051 [main] INFO  - Manager [id=12, position=Product Manager, firstName=Alexander, lastName=Frolov, experience=3, salary=900] [someTextField=bad]
2019-05-06 12:43:38.051 [main] INFO  - Manager [id=13, position=Junior Sales Manager, firstName=Zinaida, lastName=Letova, experience=2, salary=600] [someTextField=bad]
2019-05-06 13:03:05.524 [main] INFO  - Not enough fields[16, QA Department, Junior QA Engineer, Vladimir, Okulik, 1, 400]
2019-05-06 13:03:05.529 [main] INFO  - Developer [id=1, position=Junior Developer, firstName=Andrey, lastName=Holenkov, experience=1, salary=400] [projectExperience=1]
2019-05-06 13:03:05.530 [main] INFO  - Developer [id=2, position=Senior Developer, firstName=Evgeny, lastName=Petrov, experience=5, salary=1600] [projectExperience=4]
2019-05-06 13:03:05.530 [main] INFO  - Developer [id=3, position=Senior Developer, firstName=Ivan, lastName=Ivanov, experience=7, salary=1800] [projectExperience=5]
2019-05-06 13:03:05.530 [main] INFO  - Developer [id=4, position=Middle Developer, firstName=Nataly, lastName=Gulevich, experience=3, salary=900] [projectExperience=1]
2019-05-06 13:03:05.530 [main] INFO  - Developer [id=5, position=Middle Developer, firstName=Dmitry, lastName=Goman, experience=2, salary=1100] [projectExperience=2]
2019-05-06 13:03:05.531 [main] INFO  - Developer [id=6, position=Team Lead, firstName=Alexander, lastName=Chorba, experience=6, salary=2500] [projectExperience=6]
2019-05-06 13:03:05.531 [main] INFO  - Developer [id=7, position=Junior Developer, firstName=Tania, lastName=Kurs, experience=2, salary=550] [projectExperience=2]
2019-05-06 13:03:05.531 [main] INFO  - Manager [id=8, position=Project Manager, firstName=Pavel, lastName=Sidorov, experience=3, salary=2000] [someTextField=good]
2019-05-06 13:03:05.531 [main] INFO  - Manager [id=9, position=Senior Project Manager, firstName=Alex, lastName=Mitrofanov, experience=5, salary=2300] [someTextField=very good]
2019-05-06 13:03:05.532 [main] INFO  - Manager [id=10, position=Sales Manager, firstName=Pavel, lastName=Prostov, experience=2, salary=770] [someTextField=not good]
2019-05-06 13:03:05.532 [main] INFO  - Manager [id=11, position=Junior Sales Manager, firstName=Alexey, lastName=Protas, experience=1, salary=500] [someTextField=perfect]
2019-05-06 13:03:05.532 [main] INFO  - Manager [id=12, position=Product Manager, firstName=Alexander, lastName=Frolov, experience=3, salary=900] [someTextField=bad]
2019-05-06 13:03:05.532 [main] INFO  - Manager [id=13, position=Junior Sales Manager, firstName=Zinaida, lastName=Letova, experience=2, salary=600] [someTextField=bad]
2019-05-06 13:03:05.533 [main] INFO  - QAEngineer [id=14, position=Lead Tester, firstName=Olga, lastName=Mager, experience=4, salary=1400] [automatedTesting=true]
2019-05-06 13:03:05.533 [main] INFO  - QAEngineer [id=15, position=Lead Tester, firstName=Katerina, lastName=Tamanovich, experience=5, salary=1800] [automatedTesting=true]
2019-05-06 13:03:05.533 [main] INFO  - QAEngineer [id=17, position=Junior QA Engineer, firstName=Konstantin, lastName=Orehov, experience=2, salary=450] [automatedTesting=false]
2019-05-06 13:03:05.534 [main] INFO  - QAEngineer [id=18, position=Middle QA Engineer, firstName=Ury, lastName=Selvich, experience=2, salary=800] [automatedTesting=false]
2019-05-06 13:03:05.534 [main] INFO  - QAEngineer [id=19, position=Middle QA Engineer, firstName=Dmitry, lastName=Marhonko, experience=3, salary=1000] [automatedTesting=true]
2019-05-06 13:03:05.534 [main] INFO  - QAEngineer [id=20, position=Junior QA Engineer, firstName=Valery, lastName=Gorodko, experience=2, salary=480] [automatedTesting=false]
2019-05-06 13:03:38.463 [main] INFO  - Developer [id=1, position=Junior Developer, firstName=Andrey, lastName=Holenkov, experience=1, salary=400] [projectExperience=1]
2019-05-06 13:03:38.468 [main] INFO  - Developer [id=2, position=Senior Developer, firstName=Evgeny, lastName=Petrov, experience=5, salary=1600] [projectExperience=4]
2019-05-06 13:03:38.468 [main] INFO  - Developer [id=3, position=Senior Developer, firstName=Ivan, lastName=Ivanov, experience=7, salary=1800] [projectExperience=5]
2019-05-06 13:03:38.468 [main] INFO  - Developer [id=4, position=Middle Developer, firstName=Nataly, lastName=Gulevich, experience=3, salary=900] [projectExperience=1]
2019-05-06 13:03:38.469 [main] INFO  - Developer [id=5, position=Middle Developer, firstName=Dmitry, lastName=Goman, experience=2, salary=1100] [projectExperience=2]
2019-05-06 13:03:38.469 [main] INFO  - Developer [id=6, position=Team Lead, firstName=Alexander, lastName=Chorba, experience=6, salary=2500] [projectExperience=6]
2019-05-06 13:03:38.469 [main] INFO  - Developer [id=7, position=Junior Developer, firstName=Tania, lastName=Kurs, experience=2, salary=550] [projectExperience=2]
2019-05-06 13:03:38.469 [main] INFO  - Manager [id=8, position=Project Manager, firstName=Pavel, lastName=Sidorov, experience=3, salary=2000] [someTextField=good]
2019-05-06 13:03:38.469 [main] INFO  - Manager [id=9, position=Senior Project Manager, firstName=Alex, lastName=Mitrofanov, experience=5, salary=2300] [someTextField=very good]
2019-05-06 13:03:38.470 [main] INFO  - Manager [id=10, position=Sales Manager, firstName=Pavel, lastName=Prostov, experience=2, salary=770] [someTextField=not good]
2019-05-06 13:03:38.470 [main] INFO  - Manager [id=11, position=Junior Sales Manager, firstName=Alexey, lastName=Protas, experience=1, salary=500] [someTextField=perfect]
2019-05-06 13:03:38.470 [main] INFO  - Manager [id=12, position=Product Manager, firstName=Alexander, lastName=Frolov, experience=3, salary=900] [someTextField=bad]
2019-05-06 13:03:38.470 [main] INFO  - Manager [id=13, position=Junior Sales Manager, firstName=Zinaida, lastName=Letova, experience=2, salary=600] [someTextField=bad]
2019-05-06 13:03:38.470 [main] INFO  - QAEngineer [id=14, position=Lead Tester, firstName=Olga, lastName=Mager, experience=4, salary=1400] [automatedTesting=true]
2019-05-06 13:03:38.471 [main] INFO  - QAEngineer [id=15, position=Lead Tester, firstName=Katerina, lastName=Tamanovich, experience=5, salary=1800] [automatedTesting=true]
2019-05-06 13:03:38.471 [main] INFO  - QAEngineer [id=16, position=Junior QA Engineer, firstName=Vladimir, lastName=Okulik, experience=1, salary=400] [automatedTesting=false]
2019-05-06 13:03:38.471 [main] INFO  - QAEngineer [id=17, position=Junior QA Engineer, firstName=Konstantin, lastName=Orehov, experience=2, salary=450] [automatedTesting=false]
2019-05-06 13:03:38.472 [main] INFO  - QAEngineer [id=18, position=Middle QA Engineer, firstName=Ury, lastName=Selvich, experience=2, salary=800] [automatedTesting=false]
2019-05-06 13:03:38.472 [main] INFO  - QAEngineer [id=19, position=Middle QA Engineer, firstName=Dmitry, lastName=Marhonko, experience=3, salary=1000] [automatedTesting=true]
2019-05-06 13:03:38.472 [main] INFO  - QAEngineer [id=20, position=Junior QA Engineer, firstName=Valery, lastName=Gorodko, experience=2, salary=480] [automatedTesting=false]
2019-05-07 14:05:40.447 [main] INFO  - Developer [id=1, position=Junior Developer, firstName=Andrey, lastName=Holenkov, experience=1, salary=400] [projectExperience=1]
2019-05-07 14:05:40.475 [main] INFO  - Developer [id=2, position=Senior Developer, firstName=Evgeny, lastName=Petrov, experience=5, salary=1600] [projectExperience=4]
2019-05-07 14:05:40.476 [main] INFO  - Developer [id=3, position=Senior Developer, firstName=Ivan, lastName=Ivanov, experience=7, salary=1800] [projectExperience=5]
2019-05-07 14:05:40.476 [main] INFO  - Developer [id=4, position=Middle Developer, firstName=Nataly, lastName=Gulevich, experience=3, salary=900] [projectExperience=1]
2019-05-07 14:05:40.477 [main] INFO  - Developer [id=5, position=Middle Developer, firstName=Dmitry, lastName=Goman, experience=2, salary=1100] [projectExperience=2]
2019-05-07 14:05:40.477 [main] INFO  - Developer [id=6, position=Team Lead, firstName=Alexander, lastName=Chorba, experience=6, salary=2500] [projectExperience=6]
2019-05-07 14:05:40.477 [main] INFO  - Developer [id=7, position=Junior Developer, firstName=Tania, lastName=Kurs, experience=2, salary=550] [projectExperience=2]
2019-05-07 14:05:40.478 [main] INFO  - Manager [id=8, position=Project Manager, firstName=Pavel, lastName=Sidorov, experience=3, salary=2000] [someTextField=good]
2019-05-07 14:05:40.478 [main] INFO  - Manager [id=9, position=Senior Project Manager, firstName=Alex, lastName=Mitrofanov, experience=5, salary=2300] [someTextField=very good]
2019-05-07 14:05:40.478 [main] INFO  - Manager [id=10, position=Sales Manager, firstName=Pavel, lastName=Prostov, experience=2, salary=770] [someTextField=not good]
2019-05-07 14:05:40.478 [main] INFO  - Manager [id=11, position=Junior Sales Manager, firstName=Alexey, lastName=Protas, experience=1, salary=500] [someTextField=perfect]
2019-05-07 14:05:40.479 [main] INFO  - Manager [id=12, position=Product Manager, firstName=Alexander, lastName=Frolov, experience=3, salary=900] [someTextField=bad]
2019-05-07 14:05:40.479 [main] INFO  - Manager [id=13, position=Junior Sales Manager, firstName=Zinaida, lastName=Letova, experience=2, salary=600] [someTextField=bad]
2019-05-07 14:05:40.479 [main] INFO  - QAEngineer [id=14, position=Lead Tester, firstName=Olga, lastName=Mager, experience=4, salary=1400] [automatedTesting=true]
2019-05-07 14:05:40.479 [main] INFO  - QAEngineer [id=15, position=Lead Tester, firstName=Katerina, lastName=Tamanovich, experience=5, salary=1800] [automatedTesting=true]
2019-05-07 14:05:40.480 [main] INFO  - QAEngineer [id=16, position=Junior QA Engineer, firstName=Vladimir, lastName=Okulik, experience=1, salary=400] [automatedTesting=false]
2019-05-07 14:05:40.480 [main] INFO  - QAEngineer [id=17, position=Junior QA Engineer, firstName=Konstantin, lastName=Orehov, experience=2, salary=450] [automatedTesting=false]
2019-05-07 14:05:40.480 [main] INFO  - QAEngineer [id=18, position=Middle QA Engineer, firstName=Ury, lastName=Selvich, experience=2, salary=800] [automatedTesting=false]
2019-05-07 14:05:40.481 [main] INFO  - QAEngineer [id=19, position=Middle QA Engineer, firstName=Dmitry, lastName=Marhonko, experience=3, salary=1000] [automatedTesting=true]
2019-05-07 14:05:40.481 [main] INFO  - QAEngineer [id=20, position=Junior QA Engineer, firstName=Valery, lastName=Gorodko, experience=2, salary=480] [automatedTesting=false]
2019-05-08 11:22:53.821 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 11:23:41.232 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 11:24:46.166 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 11:24:46.175 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 12:38:46.727 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 12:38:46.736 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 12:44:13.548 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 12:44:13.556 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 12:44:29.733 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 12:44:29.743 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 12:44:41.606 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 12:44:41.615 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 12:44:41.706 [main] INFO  - min, max parameters  should be integer.  Current min/max is [800, 1300]
2019-05-08 12:45:55.893 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 12:45:55.902 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 12:45:55.995 [main] INFO  - min, max parameters  should be integer.  Current min/max is [800, 1300]
2019-05-08 12:48:14.367 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 12:48:14.375 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 12:48:55.535 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 12:48:55.543 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 14:58:10.872 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 14:58:10.882 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 15:18:58.530 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 15:18:58.538 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 15:19:09.277 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 15:19:09.286 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 15:22:03.646 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 15:22:03.655 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 15:22:03.747 [main] INFO  - Employees not found, illegal parameter
2019-05-08 16:36:01.908 [main] INFO  - Repository file not found
2019-05-08 16:36:01.912 [main] INFO  - Error of creating Repository
2019-05-08 16:36:39.607 [main] INFO  - Repository file not found
